,Date,Base_Close,Comp_Close,Spread,Base_Instrument,Comp_Instrument
1301,2011-06-21,97.68,97.69,-0.009999999999990905,/CLN16,/CLF16
1302,2011-06-22,99.4,99.42,-0.01999999999999602,/CLN16,/CLF16
1303,2011-06-23,98.58,98.53,0.04999999999999716,/CLN16,/CLF16
1304,2011-06-24,99.99000000000001,99.82000000000001,0.1700000000000017,/CLN16,/CLF16
1305,2011-06-27,99.4,99.21000000000001,0.18999999999999773,/CLN16,/CLF16
1306,2011-06-28,99.87,99.71000000000001,0.1599999999999966,/CLN16,/CLF16
1307,2011-06-29,99.55,99.58,-0.030000000000001137,/CLN16,/CLF16
1308,2011-06-30,100.2,100.21000000000001,-0.010000000000005116,/CLN16,/CLF16
1309,2011-07-01,100.37,100.43,-0.060000000000002274,/CLN16,/CLF16
1310,2011-07-05,100.87,101.09,-0.21999999999999886,/CLN16,/CLF16
1311,2011-07-06,100.65,100.82000000000001,-0.1700000000000017,/CLN16,/CLF16
1312,2011-07-07,101.95,102.21000000000001,-0.2600000000000051,/CLN16,/CLF16
1313,2011-07-08,101.18,101.44,-0.2599999999999909,/CLN16,/CLF16
1314,2011-07-11,100.78,101.06,-0.28000000000000114,/CLN16,/CLF16
1315,2011-07-12,101.26,101.65,-0.39000000000000057,/CLN16,/CLF16
1316,2011-07-13,102.12,102.51,-0.39000000000000057,/CLN16,/CLF16
1317,2011-07-14,101.54,101.85000000000001,-0.3100000000000023,/CLN16,/CLF16
1318,2011-07-15,102.62,102.93,-0.3100000000000023,/CLN16,/CLF16
1319,2011-07-18,101.51,101.82000000000001,-0.3100000000000023,/CLN16,/CLF16
1320,2011-07-19,102.07000000000001,102.39,-0.3199999999999932,/CLN16,/CLF16
1321,2011-07-20,102.59,102.88,-0.28999999999999204,/CLN16,/CLF16
1322,2011-07-21,103.4,103.64,-0.23999999999999488,/CLN16,/CLF16
1323,2011-07-22,103.25,103.49000000000001,-0.2400000000000091,/CLN16,/CLF16
1324,2011-07-25,103.08,103.36,-0.28000000000000114,/CLN16,/CLF16
1325,2011-07-26,103.03,103.37,-0.3400000000000034,/CLN16,/CLF16
1326,2011-07-27,101.91,102.25,-0.3400000000000034,/CLN16,/CLF16
1327,2011-07-28,101.89,102.34,-0.45000000000000284,/CLN16,/CLF16
1328,2011-07-29,100.99000000000001,101.42,-0.4299999999999926,/CLN16,/CLF16
1329,2011-08-01,100.85000000000001,101.25,-0.3999999999999915,/CLN16,/CLF16
1330,2011-08-02,99.46000000000001,99.97,-0.5099999999999909,/CLN16,/CLF16
1331,2011-08-03,97.2,97.68,-0.480000000000004,/CLN16,/CLF16
1332,2011-08-04,93.53,93.92,-0.39000000000000057,/CLN16,/CLF16
1333,2011-08-05,95.62,95.89,-0.269999999999996,/CLN16,/CLF16
1334,2011-08-08,92.2,92.31,-0.10999999999999943,/CLN16,/CLF16
1335,2011-08-09,90.56,90.55,0.010000000000005116,/CLN16,/CLF16
1336,2011-08-10,91.52,91.56,-0.04000000000000625,/CLN16,/CLF16
1337,2011-08-11,93.44,93.5,-0.060000000000002274,/CLN16,/CLF16
1338,2011-08-12,92.60000000000001,92.66,-0.05999999999998806,/CLN16,/CLF16
1339,2011-08-15,94.02,94.09,-0.07000000000000739,/CLN16,/CLF16
1340,2011-08-16,92.91,92.95,-0.04000000000000625,/CLN16,/CLF16
1341,2011-08-17,93.63,93.67,-0.04000000000000625,/CLN16,/CLF16
1342,2011-08-18,89.4,89.38,0.020000000000010232,/CLN16,/CLF16
1343,2011-08-19,90.77,90.69,0.0799999999999983,/CLN16,/CLF16
1344,2011-08-22,91.65,91.57000000000001,0.0799999999999983,/CLN16,/CLF16
1345,2011-08-23,92.53,92.44,0.09000000000000341,/CLN16,/CLF16
1346,2011-08-24,93.7,93.48,0.21999999999999886,/CLN16,/CLF16
1347,2011-08-25,94.19,93.85000000000001,0.3399999999999892,/CLN16,/CLF16
1348,2011-08-26,94.08,93.7,0.37999999999999545,/CLN16,/CLF16
1349,2011-08-29,93.99,93.68,0.30999999999998806,/CLN16,/CLF16
1350,2011-08-30,94.47,94.2,0.269999999999996,/CLN16,/CLF16
1351,2011-08-31,93.31,93.03,0.28000000000000114,/CLN16,/CLF16
1352,2011-09-01,93.17,92.95,0.21999999999999886,/CLN16,/CLF16
1353,2011-09-02,91.86,91.56,0.29999999999999716,/CLN16,/CLF16
1354,2011-09-06,91.36,91.12,0.23999999999999488,/CLN16,/CLF16
1355,2011-09-07,92.77,92.59,0.1799999999999926,/CLN16,/CLF16
1356,2011-09-08,92.5,92.18,0.3199999999999932,/CLN16,/CLF16
1357,2011-09-09,92.59,92.09,0.5,/CLN16,/CLF16
1358,2011-09-12,92.57000000000001,92.09,0.480000000000004,/CLN16,/CLF16
1359,2011-09-13,93.04,92.72,0.3200000000000074,/CLN16,/CLF16
1360,2011-09-14,92.94,92.62,0.3199999999999932,/CLN16,/CLF16
1361,2011-09-15,93.49,93.17,0.3199999999999932,/CLN16,/CLF16
1362,2011-09-16,93.16,92.8,0.35999999999999943,/CLN16,/CLF16
1363,2011-09-19,91.35000000000001,90.99,0.36000000000001364,/CLN16,/CLF16
1364,2011-09-20,92.0,91.74,0.2600000000000051,/CLN16,/CLF16
1365,2011-09-21,91.48,91.2,0.28000000000000114,/CLN16,/CLF16
1366,2011-09-22,86.8,86.44,0.35999999999999943,/CLN16,/CLF16
1367,2011-09-23,87.2,86.84,0.35999999999999943,/CLN16,/CLF16
1368,2011-09-26,87.58,87.16,0.4200000000000017,/CLN16,/CLF16
1369,2011-09-27,90.97,90.58,0.39000000000000057,/CLN16,/CLF16
1370,2011-09-28,88.9,88.49,0.4100000000000108,/CLN16,/CLF16
1371,2011-09-29,89.26,88.81,0.45000000000000284,/CLN16,/CLF16
1372,2011-09-30,86.69,86.21000000000001,0.47999999999998977,/CLN16,/CLF16
1373,2011-10-03,85.86,85.38,0.480000000000004,/CLN16,/CLF16
1374,2011-10-04,84.73,84.2,0.5300000000000011,/CLN16,/CLF16
1375,2011-10-05,87.51,87.03,0.480000000000004,/CLN16,/CLF16
1376,2011-10-06,89.76,89.22,0.5400000000000063,/CLN16,/CLF16
1377,2011-10-07,88.0,87.58,0.4200000000000017,/CLN16,/CLF16
1378,2011-10-10,89.01,88.67,0.3400000000000034,/CLN16,/CLF16
1379,2011-10-11,90.19,89.81,0.37999999999999545,/CLN16,/CLF16
1380,2011-10-12,90.02,89.64,0.37999999999999545,/CLN16,/CLF16
1381,2011-10-13,89.39,88.97,0.4200000000000017,/CLN16,/CLF16
1382,2011-10-14,90.66,90.32000000000001,0.3399999999999892,/CLN16,/CLF16
1383,2011-10-17,90.59,90.25,0.3400000000000034,/CLN16,/CLF16
1384,2011-10-18,91.91,91.57000000000001,0.3399999999999892,/CLN16,/CLF16
1385,2011-10-19,89.45,89.05,0.4000000000000057,/CLN16,/CLF16
1386,2011-10-20,89.4,89.04,0.35999999999999943,/CLN16,/CLF16
1387,2011-10-21,89.66,89.42,0.23999999999999488,/CLN16,/CLF16
1388,2011-10-24,88.89,88.87,0.01999999999999602,/CLN16,/CLF16
1389,2011-10-25,88.42,88.43,-0.010000000000005116,/CLN16,/CLF16
1390,2011-10-26,88.01,87.95,0.060000000000002274,/CLN16,/CLF16
1391,2011-10-27,91.25,91.19,0.060000000000002274,/CLN16,/CLF16
1392,2011-10-28,90.59,90.55,0.04000000000000625,/CLN16,/CLF16
1393,2011-10-31,90.06,90.03,0.030000000000001137,/CLN16,/CLF16
1394,2011-11-01,89.28,89.10000000000001,0.1799999999999926,/CLN16,/CLF16
1395,2011-11-02,89.47,89.23,0.23999999999999488,/CLN16,/CLF16
1396,2011-11-03,90.62,90.36,0.2600000000000051,/CLN16,/CLF16
1397,2011-11-04,90.95,90.72,0.23000000000000398,/CLN16,/CLF16
1398,2011-11-07,92.13,91.93,0.19999999999998863,/CLN16,/CLF16
1399,2011-11-08,92.44,92.24,0.20000000000000284,/CLN16,/CLF16
1400,2011-11-09,90.49,90.36,0.12999999999999545,/CLN16,/CLF16
1401,2011-11-10,91.86,91.77,0.09000000000000341,/CLN16,/CLF16
1402,2011-11-11,91.46000000000001,91.47,-0.009999999999990905,/CLN16,/CLF16
1403,2011-11-14,92.2,92.17,0.030000000000001137,/CLN16,/CLF16
1404,2011-11-15,92.61,92.59,0.01999999999999602,/CLN16,/CLF16
1405,2011-11-16,92.49,92.55,-0.060000000000002274,/CLN16,/CLF16
1406,2011-11-17,90.15,90.22,-0.06999999999999318,/CLN16,/CLF16
1407,2011-11-18,91.23,91.17,0.060000000000002274,/CLN16,/CLF16
1408,2011-11-21,90.72,90.66,0.060000000000002274,/CLN16,/CLF16
1409,2011-11-22,92.02,92.04,-0.020000000000010232,/CLN16,/CLF16
1410,2011-11-23,91.01,90.97,0.04000000000000625,/CLN16,/CLF16
1411,2011-11-25,89.64,89.60000000000001,0.03999999999999204,/CLN16,/CLF16
1412,2011-11-28,89.73,89.74,-0.009999999999990905,/CLN16,/CLF16
1413,2011-11-29,89.08,89.12,-0.04000000000000625,/CLN16,/CLF16
1414,2011-11-30,89.98,90.0,-0.01999999999999602,/CLN16,/CLF16
1415,2011-12-01,91.24,91.25,-0.010000000000005116,/CLN16,/CLF16
1416,2011-12-02,92.05,92.0,0.04999999999999716,/CLN16,/CLF16
1417,2011-12-05,91.87,91.87,0.0,/CLN16,/CLF16
1418,2011-12-06,91.85000000000001,91.88,-0.029999999999986926,/CLN16,/CLF16
1419,2011-12-07,92.60000000000001,92.62,-0.01999999999999602,/CLN16,/CLF16
1420,2011-12-08,91.97,92.01,-0.04000000000000625,/CLN16,/CLF16
1421,2011-12-09,91.12,91.21000000000001,-0.09000000000000341,/CLN16,/CLF16
1422,2011-12-12,90.7,90.79,-0.09000000000000341,/CLN16,/CLF16
1423,2011-12-13,91.16,91.32000000000001,-0.1600000000000108,/CLN16,/CLF16
1424,2011-12-14,88.65,88.69,-0.03999999999999204,/CLN16,/CLF16
1425,2011-12-15,87.89,87.9,-0.010000000000005116,/CLN16,/CLF16
1426,2011-12-16,88.23,88.19,0.04000000000000625,/CLN16,/CLF16
1427,2011-12-19,87.21000000000001,87.2,0.010000000000005116,/CLN16,/CLF16
1428,2011-12-20,89.06,89.12,-0.060000000000002274,/CLN16,/CLF16
1429,2011-12-21,90.39,90.5,-0.10999999999999943,/CLN16,/CLF16
1430,2011-12-22,90.01,90.10000000000001,-0.09000000000000341,/CLN16,/CLF16
1431,2011-12-23,89.85000000000001,89.96000000000001,-0.10999999999999943,/CLN16,/CLF16
1432,2011-12-27,90.57000000000001,90.72,-0.14999999999999147,/CLN16,/CLF16
1433,2011-12-28,90.19,90.36,-0.1700000000000017,/CLN16,/CLF16
1434,2011-12-29,91.03,91.22,-0.18999999999999773,/CLN16,/CLF16
1435,2011-12-30,90.29,90.56,-0.269999999999996,/CLN16,/CLF16
1436,2012-01-03,91.37,91.81,-0.4399999999999977,/CLN16,/CLF16
1437,2012-01-04,93.06,93.46000000000001,-0.4000000000000057,/CLN16,/CLF16
1438,2012-01-05,93.05,93.4,-0.3500000000000085,/CLN16,/CLF16
1439,2012-01-06,94.13,94.49,-0.35999999999999943,/CLN16,/CLF16
1440,2012-01-09,94.46000000000001,94.82000000000001,-0.35999999999999943,/CLN16,/CLF16
1441,2012-01-10,93.22,93.69,-0.46999999999999886,/CLN16,/CLF16
1442,2012-01-11,92.67,93.15,-0.480000000000004,/CLN16,/CLF16
1443,2012-01-12,90.7,91.19,-0.4899999999999949,/CLN16,/CLF16
1444,2012-01-13,90.17,90.71000000000001,-0.5400000000000063,/CLN16,/CLF16
1445,2012-01-17,90.99,91.58,-0.5900000000000034,/CLN16,/CLF16
1446,2012-01-18,90.52,91.11,-0.5900000000000034,/CLN16,/CLF16
1447,2012-01-19,91.07000000000001,91.7,-0.6299999999999955,/CLN16,/CLF16
1448,2012-01-20,89.57000000000001,90.21000000000001,-0.6400000000000006,/CLN16,/CLF16
1449,2012-01-23,90.3,91.0,-0.7000000000000028,/CLN16,/CLF16
1450,2012-01-24,91.0,91.63,-0.6299999999999955,/CLN16,/CLF16
1451,2012-01-25,90.92,91.59,-0.6700000000000017,/CLN16,/CLF16
1452,2012-01-26,90.8,91.54,-0.7400000000000091,/CLN16,/CLF16
1453,2012-01-27,89.93,90.72,-0.789999999999992,/CLN16,/CLF16
1454,2012-01-30,89.77,90.60000000000001,-0.8300000000000125,/CLN16,/CLF16
1455,2012-01-31,89.37,90.26,-0.8900000000000006,/CLN16,/CLF16
1456,2012-02-01,89.87,90.67,-0.7999999999999972,/CLN16,/CLF16
1457,2012-02-02,89.45,90.14,-0.6899999999999977,/CLN16,/CLF16
1458,2012-02-03,90.94,91.63,-0.6899999999999977,/CLN16,/CLF16
1459,2012-02-06,91.85000000000001,92.48,-0.6299999999999955,/CLN16,/CLF16
1460,2012-02-07,91.64,92.44,-0.7999999999999972,/CLN16,/CLF16
1461,2012-02-08,92.26,93.02,-0.7599999999999909,/CLN16,/CLF16
1462,2012-02-09,93.05,93.8,-0.75,/CLN16,/CLF16
1463,2012-02-10,91.73,92.60000000000001,-0.8700000000000045,/CLN16,/CLF16
1464,2012-02-13,92.45,93.42,-0.9699999999999989,/CLN16,/CLF16
1465,2012-02-14,92.12,93.13,-1.009999999999991,/CLN16,/CLF16
1466,2012-02-15,92.04,93.05,-1.009999999999991,/CLN16,/CLF16
1467,2012-02-16,91.91,92.96000000000001,-1.0500000000000114,/CLN16,/CLF16
1468,2012-02-17,91.99,93.06,-1.0700000000000074,/CLN16,/CLF16
1469,2012-02-21,93.29,94.42,-1.1299999999999955,/CLN16,/CLF16
1470,2012-02-22,91.96000000000001,93.18,-1.2199999999999989,/CLN16,/CLF16
1471,2012-02-23,91.7,93.06,-1.3599999999999994,/CLN16,/CLF16
1472,2012-02-24,91.74,93.07000000000001,-1.3300000000000125,/CLN16,/CLF16
1473,2012-02-27,92.05,93.26,-1.210000000000008,/CLN16,/CLF16
1474,2012-02-28,92.03,93.09,-1.0600000000000023,/CLN16,/CLF16
1475,2012-02-29,93.17,94.06,-0.8900000000000006,/CLN16,/CLF16
1476,2012-03-01,92.10000000000001,93.17,-1.0699999999999932,/CLN16,/CLF16
1477,2012-03-02,91.69,92.72,-1.0300000000000011,/CLN16,/CLF16
1478,2012-03-05,91.92,92.96000000000001,-1.0400000000000063,/CLN16,/CLF16
1479,2012-03-06,91.7,92.7,-1.0,/CLN16,/CLF16
1480,2012-03-07,91.58,92.79,-1.210000000000008,/CLN16,/CLF16
1481,2012-03-08,92.92,94.09,-1.1700000000000017,/CLN16,/CLF16
1482,2012-03-09,94.15,95.09,-0.9399999999999977,/CLN16,/CLF16
1483,2012-03-12,94.08,94.94,-0.8599999999999994,/CLN16,/CLF16
1484,2012-03-13,94.74,95.58,-0.8400000000000034,/CLN16,/CLF16
1485,2012-03-14,94.97,95.73,-0.7600000000000051,/CLN16,/CLF16
1486,2012-03-15,94.54,95.28,-0.7399999999999949,/CLN16,/CLF16
1487,2012-03-16,95.54,96.28,-0.7399999999999949,/CLN16,/CLF16
1488,2012-03-19,95.03,95.89,-0.8599999999999994,/CLN16,/CLF16
1489,2012-03-20,94.82000000000001,95.59,-0.769999999999996,/CLN16,/CLF16
1490,2012-03-21,94.84,95.66,-0.8199999999999932,/CLN16,/CLF16
1491,2012-03-22,93.52,94.32000000000001,-0.8000000000000114,/CLN16,/CLF16
1492,2012-03-23,93.89,94.89,-1.0,/CLN16,/CLF16
1493,2012-03-26,94.77,95.75,-0.980000000000004,/CLN16,/CLF16
1494,2012-03-27,94.3,95.4,-1.1000000000000085,/CLN16,/CLF16
1495,2012-03-28,94.05,95.06,-1.0100000000000051,/CLN16,/CLF16
1496,2012-03-29,92.59,93.49,-0.8999999999999915,/CLN16,/CLF16
1497,2012-03-30,93.15,94.02,-0.8699999999999903,/CLN16,/CLF16
1498,2012-04-02,94.73,95.75,-1.019999999999996,/CLN16,/CLF16
1499,2012-04-03,95.41,96.33,-0.9200000000000017,/CLN16,/CLF16
1500,2012-04-04,94.59,95.38,-0.789999999999992,/CLN16,/CLF16
1501,2012-04-05,95.25,96.09,-0.8400000000000034,/CLN16,/CLF16
1502,2012-04-09,95.08,95.94,-0.8599999999999994,/CLN16,/CLF16
1503,2012-04-10,93.81,94.64,-0.8299999999999983,/CLN16,/CLF16
1504,2012-04-11,94.27,95.2,-0.9300000000000068,/CLN16,/CLF16
1505,2012-04-12,93.46000000000001,94.57000000000001,-1.1099999999999994,/CLN16,/CLF16
1506,2012-04-13,93.5,94.7,-1.2000000000000028,/CLN16,/CLF16
1507,2012-04-16,91.98,93.24,-1.259999999999991,/CLN16,/CLF16
1508,2012-04-17,92.37,93.72,-1.3499999999999943,/CLN16,/CLF16
1509,2012-04-18,91.81,93.17,-1.3599999999999994,/CLN16,/CLF16
1510,2012-04-19,90.89,92.4,-1.5100000000000051,/CLN16,/CLF16
1511,2012-04-20,90.94,92.5,-1.5600000000000023,/CLN16,/CLF16
1512,2012-04-23,91.57000000000001,92.98,-1.4099999999999966,/CLN16,/CLF16
1513,2012-04-24,91.56,92.94,-1.3799999999999955,/CLN16,/CLF16
1514,2012-04-25,90.9,92.47,-1.5699999999999932,/CLN16,/CLF16
1515,2012-04-26,90.93,92.61,-1.6799999999999926,/CLN16,/CLF16
1516,2012-04-27,90.51,92.16,-1.6499999999999915,/CLN16,/CLF16
1517,2012-04-30,90.65,92.3,-1.6499999999999915,/CLN16,/CLF16
1518,2012-05-01,90.8,92.52,-1.7199999999999989,/CLN16,/CLF16
1519,2012-05-02,90.82000000000001,92.37,-1.5499999999999972,/CLN16,/CLF16
1520,2012-05-03,90.88,92.25,-1.3700000000000045,/CLN16,/CLF16
1521,2012-05-04,89.12,90.17,-1.0499999999999972,/CLN16,/CLF16
1522,2012-05-07,88.94,89.87,-0.9300000000000068,/CLN16,/CLF16
1523,2012-05-08,88.64,89.44,-0.7999999999999972,/CLN16,/CLF16
1524,2012-05-09,88.63,89.28,-0.6500000000000057,/CLN16,/CLF16
1525,2012-05-10,88.59,89.25,-0.6599999999999966,/CLN16,/CLF16
1526,2012-05-11,88.22,88.87,-0.6500000000000057,/CLN16,/CLF16
1527,2012-05-14,87.93,88.46000000000001,-0.5300000000000011,/CLN16,/CLF16
1528,2012-05-15,87.22,87.66,-0.4399999999999977,/CLN16,/CLF16
1529,2012-05-16,87.68,87.99,-0.30999999999998806,/CLN16,/CLF16
1530,2012-05-17,87.3,87.59,-0.29000000000000625,/CLN16,/CLF16
1531,2012-05-18,86.24,86.52,-0.28000000000000114,/CLN16,/CLF16
1532,2012-05-21,87.05,87.31,-0.2600000000000051,/CLN16,/CLF16
1533,2012-05-22,86.98,87.23,-0.25,/CLN16,/CLF16
1534,2012-05-23,86.28,86.55,-0.269999999999996,/CLN16,/CLF16
1535,2012-05-24,86.7,86.97,-0.269999999999996,/CLN16,/CLF16
1536,2012-05-25,86.57000000000001,86.93,-0.35999999999999943,/CLN16,/CLF16
1537,2012-05-29,86.98,87.36,-0.37999999999999545,/CLN16,/CLF16
1538,2012-05-30,85.35000000000001,85.68,-0.3299999999999983,/CLN16,/CLF16
1539,2012-05-31,85.39,85.69,-0.29999999999999716,/CLN16,/CLF16
1540,2012-06-01,85.11,85.19,-0.0799999999999983,/CLN16,/CLF16
1541,2012-06-04,84.12,84.29,-0.1700000000000017,/CLN16,/CLF16
1542,2012-06-05,83.7,83.9,-0.20000000000000284,/CLN16,/CLF16
1543,2012-06-06,85.38,85.58,-0.20000000000000284,/CLN16,/CLF16
1544,2012-06-07,85.16,85.39,-0.23000000000000398,/CLN16,/CLF16
1545,2012-06-08,85.49,85.68,-0.19000000000001194,/CLN16,/CLF16
1546,2012-06-11,85.16,85.33,-0.1700000000000017,/CLN16,/CLF16
1547,2012-06-12,85.65,85.82000000000001,-0.1700000000000017,/CLN16,/CLF16
1548,2012-06-13,85.26,85.37,-0.10999999999999943,/CLN16,/CLF16
1549,2012-06-14,84.36,84.65,-0.29000000000000625,/CLN16,/CLF16
1550,2012-06-15,83.02,83.43,-0.4100000000000108,/CLN16,/CLF16
1551,2012-06-18,82.81,83.16,-0.3499999999999943,/CLN16,/CLF16
1552,2012-06-19,83.85000000000001,84.14,-0.28999999999999204,/CLN16,/CLF16
1553,2012-06-20,84.72,84.65,0.06999999999999318,/CLN16,/CLF16
1554,2012-06-21,83.87,83.56,0.3100000000000023,/CLN16,/CLF16
1555,2012-06-22,83.14,83.07000000000001,0.06999999999999318,/CLN16,/CLF16
1556,2012-06-25,83.39,83.27,0.12000000000000455,/CLN16,/CLF16
1557,2012-06-26,83.43,83.34,0.09000000000000341,/CLN16,/CLF16
1558,2012-06-27,83.36,83.38,-0.01999999999999602,/CLN16,/CLF16
1559,2012-06-28,82.87,82.65,0.21999999999999886,/CLN16,/CLF16
1560,2012-06-29,86.51,86.83,-0.3199999999999932,/CLN16,/CLF16
1561,2012-07-02,84.54,84.86,-0.3199999999999932,/CLN16,/CLF16
1562,2012-07-03,86.2,86.75,-0.5499999999999972,/CLN16,/CLF16
1563,2012-07-05,85.62,86.31,-0.6899999999999977,/CLN16,/CLF16
1564,2012-07-06,84.54,85.02,-0.47999999999998977,/CLN16,/CLF16
1565,2012-07-09,85.19,85.78,-0.5900000000000034,/CLN16,/CLF16
1566,2012-07-10,83.78,84.37,-0.5900000000000034,/CLN16,/CLF16
1567,2012-07-11,84.82000000000001,85.48,-0.6599999999999966,/CLN16,/CLF16
1568,2012-07-12,84.66,85.29,-0.6300000000000097,/CLN16,/CLF16
1569,2012-07-13,85.3,85.92,-0.6200000000000045,/CLN16,/CLF16
1570,2012-07-16,85.93,86.62,-0.6899999999999977,/CLN16,/CLF16
1571,2012-07-17,86.0,86.71000000000001,-0.710000000000008,/CLN16,/CLF16
1572,2012-07-18,85.79,86.59,-0.7999999999999972,/CLN16,/CLF16
1573,2012-07-19,86.75,87.60000000000001,-0.8500000000000085,/CLN16,/CLF16
1574,2012-07-20,86.37,87.18,-0.8100000000000023,/CLN16,/CLF16
1575,2012-07-23,84.64,85.23,-0.5900000000000034,/CLN16,/CLF16
1576,2012-07-24,85.41,85.9,-0.4900000000000091,/CLN16,/CLF16
1577,2012-07-25,86.56,87.04,-0.480000000000004,/CLN16,/CLF16
1578,2012-07-26,87.42,87.89,-0.46999999999999886,/CLN16,/CLF16
1579,2012-07-27,88.59,88.92,-0.3299999999999983,/CLN16,/CLF16
1580,2012-07-30,88.94,89.13,-0.18999999999999773,/CLN16,/CLF16
1581,2012-07-31,88.52,88.53,-0.010000000000005116,/CLN16,/CLF16
1582,2012-08-01,88.67,88.86,-0.18999999999999773,/CLN16,/CLF16
1583,2012-08-02,87.42,87.62,-0.20000000000000284,/CLN16,/CLF16
1584,2012-08-03,88.4,88.8,-0.3999999999999915,/CLN16,/CLF16
1585,2012-08-06,88.69,89.17,-0.480000000000004,/CLN16,/CLF16
1586,2012-08-07,87.82000000000001,88.53,-0.7099999999999937,/CLN16,/CLF16
1587,2012-08-08,86.04,86.97,-0.9299999999999926,/CLN16,/CLF16
1588,2012-08-09,86.22,87.17,-0.9500000000000028,/CLN16,/CLF16
1589,2012-08-10,85.52,86.51,-0.9900000000000091,/CLN16,/CLF16
1590,2012-08-13,85.48,86.48,-1.0,/CLN16,/CLF16
1591,2012-08-14,85.82000000000001,86.82000000000001,-1.0,/CLN16,/CLF16
1592,2012-08-15,85.79,86.86,-1.0699999999999932,/CLN16,/CLF16
1593,2012-08-16,86.56,87.63,-1.0699999999999932,/CLN16,/CLF16
1594,2012-08-17,86.54,87.67,-1.1299999999999955,/CLN16,/CLF16
1595,2012-08-20,87.44,88.51,-1.0700000000000074,/CLN16,/CLF16
1596,2012-08-21,88.04,89.16,-1.1199999999999903,/CLN16,/CLF16
1597,2012-08-22,88.24,89.28,-1.0400000000000063,/CLN16,/CLF16
1598,2012-08-23,87.31,88.32000000000001,-1.0100000000000051,/CLN16,/CLF16
1599,2012-08-24,86.5,87.59,-1.0900000000000034,/CLN16,/CLF16
1600,2012-08-27,86.83,87.84,-1.0100000000000051,/CLN16,/CLF16
1601,2012-08-28,87.48,88.48,-1.0,/CLN16,/CLF16
1602,2012-08-29,87.63,88.56,-0.9300000000000068,/CLN16,/CLF16
1603,2012-08-30,87.60000000000001,88.59,-0.9899999999999949,/CLN16,/CLF16
1604,2012-08-31,88.4,89.51,-1.1099999999999994,/CLN16,/CLF16
1605,2012-09-04,88.19,89.24,-1.0499999999999972,/CLN16,/CLF16
1606,2012-09-05,88.43,89.47,-1.039999999999992,/CLN16,/CLF16
1607,2012-09-06,87.72,88.88,-1.1599999999999966,/CLN16,/CLF16
1608,2012-09-07,88.77,89.86,-1.0900000000000034,/CLN16,/CLF16
1609,2012-09-10,88.75,89.88,-1.1299999999999955,/CLN16,/CLF16
1610,2012-09-11,88.84,89.98,-1.1400000000000006,/CLN16,/CLF16
1611,2012-09-12,88.02,89.31,-1.2900000000000063,/CLN16,/CLF16
1612,2012-09-13,88.45,89.81,-1.3599999999999994,/CLN16,/CLF16
